Problem ID,Problem Name,Submission ID,Rubric ID,Sub Rubric ID (Approach),AI Total Marks,AI Max Marks,AI Normalized (Out of 10),Human Raw Score,Human Normalized (Out of 10),Total Rubric Steps
P19,Reverse_a_linked_list,correct_3.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,correct_3.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,3
P19,Reverse_a_linked_list,correct_3.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,4/4,10.0,2
P19,Reverse_a_linked_list,TLE.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,TLE.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P19,Reverse_a_linked_list,TLE.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,TLE.java,Type_4_Degraded_30,Solution 1,3,3,10.0,4/4,10.0,2
P19,Reverse_a_linked_list,TLE.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,TLE.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,3
P19,Reverse_a_linked_list,TLE.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,4/4,10.0,2
P19,Reverse_a_linked_list,wrong.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,wrong.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P19,Reverse_a_linked_list,wrong.java,Type_3_Degraded_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,wrong.java,Type_4_Degraded_30,Solution 1,3,3,10.0,4/4,10.0,2
P19,Reverse_a_linked_list,wrong.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,wrong.java,Type_6_Error_30,Solution 1,4,4,10.0,4/4,10.0,3
P19,Reverse_a_linked_list,wrong.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,4/4,10.0,2
P20,Anagram,compilation_error.java,Type_1_Original,Solution 3,3,4,7.5,4/4,10.0,2
P20,Anagram,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P20,Anagram,compilation_error.java,Type_3_Degraded_10,Solution 3,3,4,7.5,4/4,10.0,2
P20,Anagram,compilation_error.java,Type_4_Degraded_30,Solution 3,1,2,5.0,4/4,10.0,1
P20,Anagram,compilation_error.java,Type_5_Error_10,Solution 3,3,4,7.5,4/4,10.0,2
P20,Anagram,compilation_error.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,2
P20,Anagram,compilation_error.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,6,10,6.0,4/4,10.0,2
P20,Anagram,correct_1.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,4
P20,Anagram,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P20,Anagram,correct_1.java,Type_3_Degraded_10,Solution 1,3,3,10.0,4/4,10.0,3
P20,Anagram,correct_1.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P20,Anagram,correct_1.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,correct_1.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,correct_1.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,4/4,10.0,2
P20,Anagram,correct_2.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,4
P20,Anagram,correct_2.java,Type_2_Agnostic,Frequency Count Array,8,10,8.0,4/4,10.0,5
P20,Anagram,correct_2.java,Type_3_Degraded_10,Solution 1,3,3,10.0,4/4,10.0,3
P20,Anagram,correct_2.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P20,Anagram,correct_2.java,Type_5_Error_10,Solution 1,2,4,5.0,4/4,10.0,4
P20,Anagram,correct_2.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,correct_2.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,4/4,10.0,2
P20,Anagram,correct_3.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,4
P20,Anagram,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P20,Anagram,correct_3.java,Type_3_Degraded_10,Solution 1,3,3,10.0,4/4,10.0,3
P20,Anagram,correct_3.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P20,Anagram,correct_3.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,correct_3.java,Type_6_Error_30,Solution 1,2,4,5.0,4/4,10.0,4
P20,Anagram,correct_3.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,4/4,10.0,2
P20,Anagram,TLE.java,Type_1_Original,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,TLE.java,Type_2_Agnostic,Frequency Count Array,7,10,7.0,4/4,10.0,5
P20,Anagram,TLE.java,Type_3_Degraded_10,Solution 1,2,3,6.67,4/4,10.0,3
P20,Anagram,TLE.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P20,Anagram,TLE.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,4
P20,Anagram,TLE.java,Type_6_Error_30,Solution 1,2,4,5.0,4/4,10.0,4
P20,Anagram,TLE.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,4/4,10.0,2
P20,Anagram,wrong.java,Type_1_Original,Solution 1,0,4,0.0,0/4,0.0,4
P20,Anagram,wrong.java,Type_2_Agnostic,Solution 1,4,10,4.0,0/4,0.0,5
P20,Anagram,wrong.java,Type_3_Degraded_10,Solution 1,0,3,0.0,0/4,0.0,3
P20,Anagram,wrong.java,Type_4_Degraded_30,Solution 1,0,2,0.0,0/4,0.0,2
P20,Anagram,wrong.java,Type_5_Error_10,Solution 1,0,4,0.0,0/4,0.0,4
P20,Anagram,wrong.java,Type_6_Error_30,Solution 1,0,4,0.0,0/4,0.0,4
P20,Anagram,wrong.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,5,10,5.0,0/4,0.0,2
P21,Circle_of_strings,compilation_error.java,Type_1_Original,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,compilation_error.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P21,Circle_of_strings,compilation_error.java,Type_3_Degraded_10,Solution 1,2,3,6.67,4/4,10.0,3
P21,Circle_of_strings,compilation_error.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P21,Circle_of_strings,compilation_error.java,Type_5_Error_10,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,compilation_error.java,Type_6_Error_30,Solution 1,2,4,5.0,4/4,10.0,4
P21,Circle_of_strings,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,4/4,10.0,2
P21,Circle_of_strings,correct_1.java,Type_1_Original,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,correct_1.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P21,Circle_of_strings,correct_1.java,Type_3_Degraded_10,Solution 1,2,3,6.67,4/4,10.0,3
P21,Circle_of_strings,correct_1.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P21,Circle_of_strings,correct_1.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,4
P21,Circle_of_strings,correct_1.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,correct_1.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,4/4,10.0,2
P21,Circle_of_strings,correct_2.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,4
P21,Circle_of_strings,correct_2.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P21,Circle_of_strings,correct_2.java,Type_3_Degraded_10,Solution 1,2,3,6.67,4/4,10.0,3
P21,Circle_of_strings,correct_2.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P21,Circle_of_strings,correct_2.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,4
P21,Circle_of_strings,correct_2.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,correct_2.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,4/4,10.0,2
P21,Circle_of_strings,correct_3.java,Type_1_Original,Solution 1,4,4,10.0,4/4,10.0,4
P21,Circle_of_strings,correct_3.java,Type_2_Agnostic,Solution 1,7,10,7.0,4/4,10.0,5
P21,Circle_of_strings,correct_3.java,Type_3_Degraded_10,Solution 1,3,3,10.0,4/4,10.0,3
P21,Circle_of_strings,correct_3.java,Type_4_Degraded_30,Solution 1,2,2,10.0,4/4,10.0,2
P21,Circle_of_strings,correct_3.java,Type_5_Error_10,Solution 1,4,4,10.0,4/4,10.0,4
P21,Circle_of_strings,correct_3.java,Type_6_Error_30,Solution 1,3,4,7.5,4/4,10.0,4
P21,Circle_of_strings,correct_3.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,4/4,10.0,2
P21,Circle_of_strings,TLE.java,Type_1_Original,Solution 3,3,4,7.5,3/4,7.5,4
P21,Circle_of_strings,TLE.java,Type_2_Agnostic,Solution 1,5,10,5.0,3/4,7.5,5
P21,Circle_of_strings,TLE.java,Type_3_Degraded_10,Solution 3,1,3,3.33,3/4,7.5,3
P21,Circle_of_strings,TLE.java,Type_4_Degraded_30,Solution 3,1,2,5.0,3/4,7.5,2
P21,Circle_of_strings,TLE.java,Type_5_Error_10,Solution 3,3,4,7.5,3/4,7.5,4
P21,Circle_of_strings,TLE.java,Type_6_Error_30,Solution 3,2,4,5.0,3/4,7.5,4
P21,Circle_of_strings,TLE.java,Type_7_Agnostic_Simple,Solution 1,4,10,4.0,3/4,7.5,2
P21,Circle_of_strings,wrong.java,Type_1_Original,Solution 3,0,4,0.0,1/4,2.5,4
P21,Circle_of_strings,wrong.java,Type_2_Agnostic,Solution 1,4,10,4.0,1/4,2.5,5
P21,Circle_of_strings,wrong.java,Type_3_Degraded_10,Solution 3,0,3,0.0,1/4,2.5,3
P21,Circle_of_strings,wrong.java,Type_4_Degraded_30,Solution 3,0,2,0.0,1/4,2.5,2
P21,Circle_of_strings,wrong.java,Type_5_Error_10,Solution 3,0,4,0.0,1/4,2.5,4
P21,Circle_of_strings,wrong.java,Type_6_Error_30,Solution 3,0,4,0.0,1/4,2.5,4
P21,Circle_of_strings,wrong.java,Type_7_Agnostic_Simple,Solution 1,2,10,2.0,1/4,2.5,2
P22,Longest_Common_Substring,compilation_error.java,Type_1_Original,Solution 2,3,4,7.5,3/4,7.5,4
P22,Longest_Common_Substring,compilation_error.java,Type_2_Agnostic,Solution 1,6,10,6.0,3/4,7.5,5
P22,Longest_Common_Substring,compilation_error.java,Type_3_Degraded_10,Solution 2,2,3,6.67,3/4,7.5,3
P22,Longest_Common_Substring,compilation_error.java,Type_4_Degraded_30,Solution 2,2,2,10.0,3/4,7.5,2
P22,Longest_Common_Substring,compilation_error.java,Type_5_Error_10,Solution 2,2,4,5.0,3/4,7.5,4
P22,Longest_Common_Substring,compilation_error.java,Type_6_Error_30,Solution 2,2,4,5.0,3/4,7.5,4
P22,Longest_Common_Substring,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,3,10,3.0,3/4,7.5,2
P22,Longest_Common_Substring,correct_1.java,Type_1_Original,Solution 3,4,4,10.0,4/4,10.0,4
P22,Longest_Common_Substring,correct_1.java,Type_2_Agnostic,Space-Optimized DP (lcs_space),9,10,9.0,4/4,10.0,5
P22,Longest_Common_Substring,correct_1.java,Type_3_Degraded_10,Solution 3,3,3,10.0,4/4,10.0,3
P22,Longest_Common_Substring,correct_1.java,Type_4_Degraded_30,Solution 3,2,2,10.0,4/4,10.0,2
P22,Longest_Common_Substring,correct_1.java,Type_5_Error_10,Solution 3: Space-Optimized DP Approach,3,4,7.5,4/4,10.0,4
P22,Longest_Common_Substring,correct_1.java,Type_6_Error_30,Solution 3,2,4,5.0,4/4,10.0,4
P22,Longest_Common_Substring,correct_1.java,Type_7_Agnostic_Simple,Solution 1,7,10,7.0,4/4,10.0,2
P22,Longest_Common_Substring,correct_2.java,Type_1_Original,Solution 2,4,4,10.0,4/4,10.0,4
P22,Longest_Common_Substring,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P22,Longest_Common_Substring,correct_2.java,Type_3_Degraded_10,Solution 2,3,3,10.0,4/4,10.0,3
P22,Longest_Common_Substring,correct_2.java,Type_4_Degraded_30,Solution 2,2,2,10.0,4/4,10.0,2
P22,Longest_Common_Substring,correct_2.java,Type_5_Error_10,Solution 2,3,4,7.5,4/4,10.0,4
P22,Longest_Common_Substring,correct_2.java,Type_6_Error_30,Solution 2,3,4,7.5,4/4,10.0,4
P22,Longest_Common_Substring,correct_2.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,4/4,10.0,2
P22,Longest_Common_Substring,correct_3.java,Type_1_Original,Solution 2,4,4,10.0,4/4,10.0,4
P22,Longest_Common_Substring,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,4/4,10.0,5
P22,Longest_Common_Substring,correct_3.java,Type_3_Degraded_10,Solution 2,3,3,10.0,4/4,10.0,3
P22,Longest_Common_Substring,correct_3.java,Type_4_Degraded_30,Solution 2,2,2,10.0,4/4,10.0,2
P22,Longest_Common_Substring,correct_3.java,Type_5_Error_10,Solution 2,3,4,7.5,4/4,10.0,4
P22,Longest_Common_Substring,correct_3.java,Type_6_Error_30,Solution 2,3,4,7.5,4/4,10.0,4
P22,Longest_Common_Substring,correct_3.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,4/4,10.0,2
P22,Longest_Common_Substring,TLE.java,Type_1_Original,Solution 4,3,4,7.5,3/4,7.5,4
P22,Longest_Common_Substring,TLE.java,Type_2_Agnostic,Recursive approach (lcs_rec) for longest common substring,4,10,4.0,3/4,7.5,5
P22,Longest_Common_Substring,TLE.java,Type_3_Degraded_10,Solution 4,2,3,6.67,3/4,7.5,3
P22,Longest_Common_Substring,TLE.java,Type_4_Degraded_30,Solution 4: Recursive Approach with LCSuffix Helper,1,2,5.0,3/4,7.5,2
P22,Longest_Common_Substring,TLE.java,Type_5_Error_10,Solution 4,3,4,7.5,3/4,7.5,4
P22,Longest_Common_Substring,TLE.java,Type_6_Error_30,Solution 4,0,4,0.0,3/4,7.5,4
P22,Longest_Common_Substring,TLE.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,3,10,3.0,3/4,7.5,2
P22,Longest_Common_Substring,wrong.java,Type_1_Original,Solution 2,3,4,7.5,3/4,7.5,4
P22,Longest_Common_Substring,wrong.java,Type_2_Agnostic,Solution 1,6,10,6.0,3/4,7.5,5
P22,Longest_Common_Substring,wrong.java,Type_3_Degraded_10,Solution 2,2,3,6.67,3/4,7.5,3
P22,Longest_Common_Substring,wrong.java,Type_4_Degraded_30,Solution 2,1,2,5.0,3/4,7.5,2
P22,Longest_Common_Substring,wrong.java,Type_5_Error_10,Solution 2,2,4,5.0,3/4,7.5,4
P22,Longest_Common_Substring,wrong.java,Type_6_Error_30,Solution 2,2,4,5.0,3/4,7.5,4
P22,Longest_Common_Substring,wrong.java,Type_7_Agnostic_Simple,Solution 1,6,10,6.0,3/4,7.5,2
P23,Remove_consonants_from_a_string,compilation_error.java,Type_1_Original,Solution 2,4,5,8.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,compilation_error.java,Type_2_Agnostic,Solution 1,6,10,6.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,compilation_error.java,Type_3_Degraded_10,Solution 2,3,4,7.5,4/5,8.0,4
P23,Remove_consonants_from_a_string,compilation_error.java,Type_4_Degraded_30,Solution 2,2,3,6.67,4/5,8.0,3
P23,Remove_consonants_from_a_string,compilation_error.java,Type_5_Error_10,Solution 2,3,5,6.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,compilation_error.java,Type_6_Error_30,Solution 2,2,5,4.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,compilation_error.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,5,10,5.0,4/5,8.0,2
P23,Remove_consonants_from_a_string,correct_1.java,Type_1_Original,Solution 2,5,5,10.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_1.java,Type_3_Degraded_10,Solution 2,4,4,10.0,5/5,10.0,4
P23,Remove_consonants_from_a_string,correct_1.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P23,Remove_consonants_from_a_string,correct_1.java,Type_5_Error_10,Solution 2,4,5,8.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_1.java,Type_6_Error_30,Solution 2,3,5,6.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_1.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,9,10,9.0,5/5,10.0,2
P23,Remove_consonants_from_a_string,correct_2.java,Type_1_Original,Solution 1,5,5,10.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_2.java,Type_3_Degraded_10,Solution 1,4,4,10.0,5/5,10.0,4
P23,Remove_consonants_from_a_string,correct_2.java,Type_4_Degraded_30,Solution 1,3,3,10.0,5/5,10.0,3
P23,Remove_consonants_from_a_string,correct_2.java,Type_5_Error_10,Solution 1,4,5,8.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_2.java,Type_6_Error_30,Solution 1,3,5,6.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,correct_2.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,10,10,10.0,5/5,10.0,2
P23,Remove_consonants_from_a_string,correct_3.java,Type_1_Original,Solution 3,6,6,10.0,6/6,10.0,6
P23,Remove_consonants_from_a_string,correct_3.java,Type_2_Agnostic,Solution 1,7,10,7.0,6/6,10.0,5
P23,Remove_consonants_from_a_string,correct_3.java,Type_3_Degraded_10,Solution 3,5,5,10.0,6/6,10.0,5
P23,Remove_consonants_from_a_string,correct_3.java,Type_4_Degraded_30,Solution 3,4,4,10.0,6/6,10.0,4
P23,Remove_consonants_from_a_string,correct_3.java,Type_5_Error_10,Solution 3,5,6,8.33,6/6,10.0,6
P23,Remove_consonants_from_a_string,correct_3.java,Type_6_Error_30,Solution 3,4,6,6.67,6/6,10.0,6
P23,Remove_consonants_from_a_string,correct_3.java,Type_7_Agnostic_Simple,Simple Agnostic Evaluation Rubric,8,10,8.0,6/6,10.0,2
P23,Remove_consonants_from_a_string,TLE.java,Type_1_Original,Solution 2,3,5,6.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,TLE.java,Type_2_Agnostic,Solution 1,7,10,7.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,TLE.java,Type_3_Degraded_10,Solution 2,3,4,7.5,5/5,10.0,4
P23,Remove_consonants_from_a_string,TLE.java,Type_4_Degraded_30,Solution 2,3,3,10.0,5/5,10.0,3
P23,Remove_consonants_from_a_string,TLE.java,Type_5_Error_10,Solution 2,3,5,6.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,TLE.java,Type_6_Error_30,Solution 2,2,5,4.0,5/5,10.0,5
P23,Remove_consonants_from_a_string,TLE.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,5/5,10.0,2
P23,Remove_consonants_from_a_string,wrong.java,Type_1_Original,Solution 2,4,5,8.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,wrong.java,Type_2_Agnostic,Solution 1,8,10,8.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,wrong.java,Type_3_Degraded_10,Solution 2,3,4,7.5,4/5,8.0,4
P23,Remove_consonants_from_a_string,wrong.java,Type_4_Degraded_30,Solution 2,2,3,6.67,4/5,8.0,3
P23,Remove_consonants_from_a_string,wrong.java,Type_5_Error_10,Solution 2,4,5,8.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,wrong.java,Type_6_Error_30,Solution 2,3,5,6.0,4/5,8.0,5
P23,Remove_consonants_from_a_string,wrong.java,Type_7_Agnostic_Simple,Solution 1,8,10,8.0,4/5,8.0,2
P24,Check_for_BST,compilation_error.java,Type_1_Original,Solution 1,5,6,8.33,6/6,10.0,6
P24,Check_for_BST,compilation_error.java,Type_2_Agnostic,Solution 1,6,10,6.0,6/6,10.0,5
P24,Check_for_BST,compilation_error.java,Type_3_Degraded_10,Solution 1,4,5,8.0,6/6,10.0,5
P24,Check_for_BST,compilation_error.java,Type_4_Degraded_30,Solution 1,3,4,7.5,6/6,10.0,4
P24,Check_for_BST,compilation_error.java,Type_5_Error_10,Solution 1,5,6,8.33,6/6,10.0,6
P24,Check_for_BST,compilation_error.java,Type_6_Error_30,Solution 1,4,6,6.67,6/6,10.0,6
P24,Check_for_BST,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,6/6,10.0,2
P24,Check_for_BST,correct_1.java,Type_1_Original,Solution 1,6,6,10.0,6/6,10.0,6
P24,Check_for_BST,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,6/6,10.0,5
P24,Check_for_BST,correct_1.java,Type_3_Degraded_10,Solution 1,5,5,10.0,6/6,10.0,5
P24,Check_for_BST,correct_1.java,Type_4_Degraded_30,Solution 1,4,4,10.0,6/6,10.0,4
P24,Check_for_BST,correct_1.java,Type_5_Error_10,Solution 1,5,6,8.33,6/6,10.0,6
P24,Check_for_BST,correct_1.java,Type_6_Error_30,Solution 1,6,6,10.0,6/6,10.0,6
P24,Check_for_BST,correct_1.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,6/6,10.0,2
P24,Check_for_BST,correct_2.java,Type_1_Original,Solution 2,5,5,10.0,6/6,10.0,5
P24,Check_for_BST,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,6/6,10.0,5
P24,Check_for_BST,correct_2.java,Type_3_Degraded_10,Solution 2,4,4,10.0,6/6,10.0,4
P24,Check_for_BST,correct_2.java,Type_4_Degraded_30,Solution 2,3,3,10.0,6/6,10.0,3
P24,Check_for_BST,correct_2.java,Type_5_Error_10,Solution 2,5,5,10.0,6/6,10.0,5
P24,Check_for_BST,correct_2.java,Type_6_Error_30,Solution 2,4,5,8.0,6/6,10.0,5
P24,Check_for_BST,correct_2.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,6/6,10.0,2
P24,Check_for_BST,correct_3.java,Type_1_Original,Solution 1,6,6,10.0,6/6,10.0,6
P24,Check_for_BST,correct_3.java,Type_2_Agnostic,Solution 1,9,10,9.0,6/6,10.0,5
P24,Check_for_BST,correct_3.java,Type_3_Degraded_10,Solution 1,5,5,10.0,6/6,10.0,5
P24,Check_for_BST,correct_3.java,Type_4_Degraded_30,Solution 1,4,4,10.0,6/6,10.0,4
P24,Check_for_BST,correct_3.java,Type_5_Error_10,Solution 1,5,6,8.33,6/6,10.0,6
P24,Check_for_BST,correct_3.java,Type_6_Error_30,Solution 1,6,6,10.0,6/6,10.0,6
P24,Check_for_BST,correct_3.java,Type_7_Agnostic_Simple,Solution 1,10,10,10.0,6/6,10.0,2
P24,Check_for_BST,TLE.java,Type_1_Original,Solution 1,2,6,3.33,2/6,3.33,6
P24,Check_for_BST,TLE.java,Type_2_Agnostic,Solution 1,7,10,7.0,2/6,3.33,5
P24,Check_for_BST,TLE.java,Type_3_Degraded_10,Solution 1,0,5,0.0,2/6,3.33,5
P24,Check_for_BST,TLE.java,Type_4_Degraded_30,Solution 1,1,4,2.5,2/6,3.33,4
P24,Check_for_BST,TLE.java,Type_5_Error_10,Solution 1,0,6,0.0,2/6,3.33,6
P24,Check_for_BST,TLE.java,Type_6_Error_30,Solution 1,2,6,3.33,2/6,3.33,6
P24,Check_for_BST,TLE.java,Type_7_Agnostic_Simple,Solution 1,6,10,6.0,2/6,3.33,2
P24,Check_for_BST,wrong.java,Type_1_Original,Solution 1,0,6,0.0,2/6,3.33,6
P24,Check_for_BST,wrong.java,Type_2_Agnostic,Solution 1,5,10,5.0,2/6,3.33,5
P24,Check_for_BST,wrong.java,Type_3_Degraded_10,Solution 1,0,5,0.0,2/6,3.33,5
P24,Check_for_BST,wrong.java,Type_4_Degraded_30,Solution 1,1,4,2.5,2/6,3.33,4
P24,Check_for_BST,wrong.java,Type_5_Error_10,Solution 1,0,6,0.0,2/6,3.33,6
P24,Check_for_BST,wrong.java,Type_6_Error_30,Solution 1,2,6,3.33,2/6,3.33,6
P24,Check_for_BST,wrong.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,2/6,3.33,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_1_Original,Solution 2,11,12,9.17,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_2_Agnostic,Solution 1,6,10,6.0,11/12,9.17,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_3_Degraded_10,Solution 2,10,11,9.09,11/12,9.17,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_4_Degraded_30,Solution 2,7,8,8.75,11/12,9.17,8
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_5_Error_10,Solution 2,11,12,9.17,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_6_Error_30,Solution 2,8,12,6.67,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,compilation_error.java,Type_7_Agnostic_Simple,Solution 1,5,10,5.0,11/12,9.17,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_1_Original,Solution 2,10,12,8.33,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_2_Agnostic,Solution 1,9,10,9.0,11/12,9.17,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_3_Degraded_10,Solution 2,9,11,8.18,11/12,9.17,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_4_Degraded_30,Solution 2,8,8,10.0,11/12,9.17,8
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_5_Error_10,Solution 2,10,12,8.33,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_6_Error_30,Solution 2,8,12,6.67,11/12,9.17,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_1.java,Type_7_Agnostic_Simple,Solution 1,9,10,9.0,11/12,9.17,2
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_1_Original,Solution 2,12,12,10.0,12/12,10.0,12
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_2_Agnostic,Solution 1,9,10,9.0,12/12,10.0,5
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_3_Degraded_10,Solution 2,11,11,10.0,12/12,10.0,11
P25,Minimum_distance_between_two_given_nodes_of_a_binary_tree,correct_2.java,Type_4_Degraded_30,Solution 2,8,8,10.0,12/12,10.0,8
